query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
blaCGA-1	CGA-1	1.0	292	0	0	1	292	1	292	2.664e-193	591
blaCGB-1	CGB-1	1.0	242	0	0	1	242	1	242	6.985000000000001e-166	509
blaCIA-1	CIA-1	1.0	292	0	0	1	292	1	292	2.427e-194	594
blaCIA-2	CIA-2	1.0	292	0	0	1	292	1	292	1.092e-194	595
blaCIA-3	CIA-3	1.0	292	0	0	1	292	1	292	1.092e-194	595
blaCIA-4	CIA-4	1.0	292	0	0	1	292	1	292	1.092e-194	595
blaCKO-1	CKO-1	1.0	300	0	0	1	300	1	300	1.2030000000000001e-197	604
blaCME-1	CME-1	1.0	295	0	0	1	295	1	295	3.068e-193	591
blaCMH-1	CMH-1	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-1	CMY-1	1.0	382	0	0	1	382	1	382	1.0739999999999998e-257	782
blaCMY-10	CMY-10	1.0	382	0	0	1	382	1	382	2.386e-257	781
blaCMY-100	CMY-100	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-101	CMY-101	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-102	CMY-102	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
blaCMY-103	CMY-103	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-104	CMY-104	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-105	CMY-105	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-107	CMY-107	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-108	CMY-108	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-11	CMY-11	1.0	382	0	0	1	382	1	382	2.386e-257	781
blaCMY-110	CMY-110	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-111	CMY-111	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-112	CMY-112	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-113	CMY-113	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-114	CMY-114	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-115	CMY-115	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-116	CMY-116	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-117	CMY-117	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-118	CMY-118	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-119	CMY-119	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-12	CMY-12	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-121	CMY-121	1.0	380	0	0	1	380	1	380	1.5009999999999998e-261	793
blaCMY-122	CMY-122	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-124	CMY-124	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-125	CMY-125	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-127	CMY-127	1.0	381	0	0	1	381	1	381	3.4959999999999997e-261	792
blaCMY-128	CMY-128	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-129	CMY-129	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-13	CMY-13	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-130	CMY-130	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-132	CMY-132	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-133	CMY-133	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-134	CMY-134	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-135	CMY-135	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-136	CMY-136	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-138	CMY-138	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-139	CMY-139	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-14	CMY-14	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-14	CMY-4	0.997	381	1	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-140	CMY-140	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-141	CMY-42	0.997	381	1	0	1	381	1	381	6.458e-263	797
blaCMY-141	CMY-141	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-142	CMY-142	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-143	CMY-143	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-144	CMY-144	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-145	CMY-145	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-146	CMY-146	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-147	CMY-147	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-148	CMY-148	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-149	CMY-149	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-15	CMY-15	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-150	CMY-150	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-151	CMY-151	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-152	CMY-152	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-153	CMY-153	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-154	CMY-154	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-155	CMY-155	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-156	CMY-156	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-157	CMY-157	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-158	CMY-158	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-159	CMY-98	0.981	376	7	0	1	376	1	376	2.7379999999999996e-255	775
blaCMY-16	CMY-16	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-160	CMY-160	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-161	CMY-161	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-162	CMY-2	0.997	381	1	0	1	381	1	381	6.458e-263	797
blaCMY-162	CMY-162	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-163	CMY-163	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-164	CMY-164	1.0	382	0	0	1	382	1	382	1.371e-263	799
blaCMY-165	CMY-165	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-166	CMY-166	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-17	CMY-17	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-171	CMY-171	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-173	CMY-173	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-18	CMY-18	1.0	383	0	0	1	383	1	383	1.31e-264	802
blaCMY-19	CMY-19	1.0	382	0	0	1	382	1	382	2.386e-257	781
blaCMY-2	CMY-162	0.997	381	1	0	1	381	1	381	6.458e-263	797
blaCMY-2	CMY-2	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-20	CMY-20	1.0	380	0	0	1	380	1	380	1.369e-262	796
blaCMY-21	CMY-21	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-22	CMY-22	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
blaCMY-23	CMY-23	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-24	CMY-24	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-25	CMY-25	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-26	CMY-26	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-27	CMY-27	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-28	CMY-28	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
blaCMY-29	CMY-29	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
blaCMY-30	CMY-30	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-31	CMY-31	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-32	CMY-32	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-33	CMY-33	1.0	379	0	0	1	379	1	379	6.448e-262	794
blaCMY-34	CMY-34	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-35	CMY-35	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-36	CMY-36	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
blaCMY-37	CMY-37	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-38	CMY-38	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-39	CMY-39	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
blaCMY-4	CMY-4	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-4	CMY-14	0.997	381	1	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-40	CMY-40	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-41	CMY-41	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-42	CMY-141	0.997	381	1	0	1	381	1	381	6.458e-263	797
blaCMY-42	CMY-42	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-43	CMY-43	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-44	CMY-44	1.0	377	0	0	1	377	1	377	6.438e-261	791
blaCMY-45	CMY-45	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-46	CMY-46	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-47	CMY-47	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-48	CMY-48	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-49	CMY-49	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-5	CMY-5	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-50	CMY-50	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-51	CMY-87	0.997	381	1	0	1	381	1	381	1.435e-262	796
blaCMY-51	CMY-51	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-53	CMY-53	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
blaCMY-54	CMY-54	1.0	383	0	0	1	383	1	383	2.911e-264	801
blaCMY-55	CMY-55	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-56	CMY-56	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-57	CMY-57	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-58	CMY-58	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
blaCMY-59	CMY-59	1.0	381	0	0	1	381	15	395	6.458e-263	797
blaCMY-6	CMY-6	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-60	CMY-60	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-61	CMY-61	1.0	380	0	0	1	380	1	380	6.757999999999999e-262	794
blaCMY-62	CMY-62	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-63	CMY-63	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
blaCMY-64	CMY-64	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
blaCMY-65	CMY-65	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-66	CMY-66	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-67	CMY-67	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-68	CMY-68	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-69	CMY-69	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
blaCMY-7	CMY-7	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-70	CMY-70	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
blaCMY-71	CMY-71	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-72	CMY-72	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-73	CMY-73	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-74	CMY-74	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-75	CMY-75	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-76	CMY-76	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-77	CMY-77	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-78	CMY-90	0.997	381	1	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-78	CMY-78	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-79	CMY-79	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-8	CMY-8	1.0	382	0	0	1	382	1	382	5.3e-257	780
blaCMY-80	CMY-80	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-81	CMY-81	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-82	CMY-82	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-83	CMY-83	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-84	CMY-84	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-85	CMY-85	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-86	CMY-86	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-87	CMY-51	0.997	381	1	0	1	381	1	381	1.435e-262	796
blaCMY-87	CMY-87	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-89	CMY-89	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-9	CMY-9	1.0	382	0	0	1	382	1	382	2.386e-257	781
blaCMY-90	CMY-90	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-90	CMY-78	0.997	381	1	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-93	CMY-93	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-94	CMY-94	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-95	CMY-95	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-96	CMY-96	1.0	381	0	0	1	381	1	381	3.4959999999999997e-261	792
blaCMY-97	CMY-97	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-99	CMY-99	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCPS-1	CPS-1	1.0	290	0	0	1	290	1	290	6.237e-200	610
blaCTX-M-1	CTX-M-1	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-10	CTX-M-10	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-100	CTX-M-100	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-101	CTX-M-101	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-102	CTX-M-102	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-103	CTX-M-103	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-104	CTX-M-104	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-105	CTX-M-105	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-110	CTX-M-110	1.0	292	0	0	1	292	1	292	1.444e-191	586
blaCTX-M-111	CTX-M-111	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-112	CTX-M-112	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-113	CTX-M-113	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-114	CTX-M-114	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-115	CTX-M-115	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-116	CTX-M-116	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-117	CTX-M-117	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-12	CTX-M-12	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-121	CTX-M-121	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-122	CTX-M-122	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-123	CTX-M-123	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-124	CTX-M-124	1.0	291	0	0	1	291	1	291	7.468999999999999e-190	581
blaCTX-M-125	CTX-M-125	1.0	291	0	0	1	291	1	291	3.062e-191	585
blaCTX-M-126	CTX-M-126	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-129	CTX-M-129	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-13	CTX-M-13	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-130	CTX-M-130	1.0	291	0	0	1	291	1	291	3.062e-191	585
blaCTX-M-131	CTX-M-131	1.0	291	0	0	1	291	1	291	7.468999999999999e-190	581
blaCTX-M-132	CTX-M-132	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-134	CTX-M-134	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-136	CTX-M-136	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-137	CTX-M-137	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-139	CTX-M-139	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-14	CTX-M-14	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-141	CTX-M-141	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-142	CTX-M-142	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-144	CTX-M-144	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-147	CTX-M-147	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-148	CTX-M-148	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-15	CTX-M-15	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-151	CTX-M-151	1.0	304	0	0	1	304	1	304	2.441e-200	612
blaCTX-M-152	CTX-M-152	1.0	290	0	0	1	290	1	290	3.5199999999999997e-189	579
blaCTX-M-155	CTX-M-155	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-156	CTX-M-156	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-157	CTX-M-157	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-158	CTX-M-158	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-159	CTX-M-159	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-16	CTX-M-16	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-160	CTX-M-160	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-161	CTX-M-161	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-162	CTX-M-162	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-163	CTX-M-163	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-164	CTX-M-164	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-165	CTX-M-165	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-166	CTX-M-166	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-17	CTX-M-17	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-19	CTX-M-19	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-2	CTX-M-2	1.0	291	0	0	1	291	1	291	7.468999999999999e-190	581
blaCTX-M-20	CTX-M-20	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-21	CTX-M-21	1.0	291	0	0	1	291	1	291	3.062e-191	585
blaCTX-M-22	CTX-M-22	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-222	CTX-M-1	0.996	291	1	0	1	291	1	291	8.198e-189	578
blaCTX-M-23	CTX-M-23	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-235	CTX-M-14	0.996	291	1	0	1	291	1	291	1.512e-190	583
blaCTX-M-24	CTX-M-24	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-25	CTX-M-25	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-26	CTX-M-26	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-27	CTX-M-27	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-28	CTX-M-28	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-29	CTX-M-29	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-3	CTX-M-3	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-30	CTX-M-30	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-31	CTX-M-31	1.0	291	0	0	1	291	1	291	7.468999999999999e-190	581
blaCTX-M-32	CTX-M-32	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-33	CTX-M-33	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-34	CTX-M-34	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-35	CTX-M-35	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-36	CTX-M-36	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-37	CTX-M-37	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-38	CTX-M-38	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-39	CTX-M-39	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-4	CTX-M-4	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-40	CTX-M-40	1.0	290	0	0	1	290	1	290	1.584e-189	580
blaCTX-M-41	CTX-M-41	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-42	CTX-M-42	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-43	CTX-M-43	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-44	CTX-M-44	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-46	CTX-M-46	1.0	291	0	0	1	291	1	291	3.062e-191	585
blaCTX-M-47	CTX-M-47	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-48	CTX-M-48	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-49	CTX-M-49	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-5	CTX-M-5	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-50	CTX-M-50	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-51	CTX-M-51	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-52	CTX-M-52	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-53	CTX-M-53	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-54	CTX-M-54	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-55	CTX-M-55	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-56	CTX-M-56	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-58	CTX-M-58	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-59	CTX-M-59	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-6	CTX-M-6	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-60	CTX-M-60	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-61	CTX-M-61	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-62	CTX-M-62	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-63	CTX-M-63	1.0	290	0	0	1	290	1	290	7.127e-190	581
blaCTX-M-64	CTX-M-64	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-65	CTX-M-65	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-66	CTX-M-66	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-67	CTX-M-67	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-68	CTX-M-68	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-69	CTX-M-69	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-7	CTX-M-7	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-71	CTX-M-71	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-72	CTX-M-72	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-74	CTX-M-74	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-75	CTX-M-75	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-76	CTX-M-76	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-77	CTX-M-77	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-78	CTX-M-78	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-79	CTX-M-79	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-8	CTX-M-8	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-80	CTX-M-80	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-81	CTX-M-81	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-82	CTX-M-82	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-83	CTX-M-83	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-84	CTX-M-84	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-85	CTX-M-85	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-86	CTX-M-86	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-87	CTX-M-87	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-88	CTX-M-88	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-89	CTX-M-89	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-9	CTX-M-9	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-90	CTX-M-90	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-91	CTX-M-91	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-92	CTX-M-92	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-93	CTX-M-93	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-94	CTX-M-94	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-95	CTX-M-95	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
