query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
WP_032071188.1	ARO:3004632	0.954	384	18	0	1	384	1	383	5.462e-254	771
WP_032071188.1	ARO:3004633	0.954	384	18	0	1	384	1	383	5.462e-254	771
WP_032071188.1	ARO:3004634	0.953	384	18	0	1	384	1	383	1.026e-253	771
WP_032488468.1	ARO:3004671	0.988	139	2	0	1	139	1	139	8.939e-93	292
WP_032488468.1	ARO:3004670	0.98	139	3	0	1	139	1	139	8.149999999999999e-92	289
WP_032488468.1	ARO:3004673	0.976	139	3	0	1	139	1	139	2.1019999999999999e-91	288
WP_032489027.1	ARO:3002013	0.974	381	10	0	1	381	1	381	2.7180000000000003e-258	784
WP_032489027.1	ARO:3002036	0.971	381	11	0	1	381	1	381	1.8e-257	781
WP_032489027.1	ARO:3002041	0.971	381	11	0	1	381	1	381	2.467e-257	781
WP_032489477.1	ARO:3004793	0.916	295	25	0	1	295	1	295	6.655e-185	567
WP_032489477.1	ARO:3004790	0.915	295	25	0	1	295	1	295	1.713e-184	566
WP_032489477.1	ARO:3004791	0.912	295	26	0	1	295	1	295	6.044e-184	564
WP_032489896.1	ARO:3002695	0.932	419	28	0	1	419	1	419	3.0150000000000002e-270	820
WP_032489896.1	ARO:3002696	0.927	419	31	0	1	419	1	419	1.811e-268	815
WP_032489896.1	ARO:3002693	0.924	419	32	0	1	419	1	419	3.084e-267	812
WP_032490534.1	ARO:3002826	0.945	408	22	0	1	408	1	408	3.472e-267	811
WP_032490534.1	ARO:3000361	0.881	408	48	0	1	408	1	406	1.434e-245	749
WP_032490534.1	ARO:3004608	0.279	370	265	0	28	397	31	398	1.591e-39	150
WP_032491875.1	ARO:3001873	0.819	291	52	0	1	291	1	291	5.577e-159	492
WP_032491875.1	ARO:3001899	0.818	291	53	0	1	291	1	291	1.047e-158	491
WP_032491875.1	ARO:3001941	0.817	291	53	0	1	291	1	291	1.967e-158	490
WP_032495379.1	ARO:3004704	0.894	263	28	0	1	263	1	263	1.524e-159	492
WP_032495379.1	ARO:3002608	0.89	263	29	0	1	263	1	263	1.3839999999999999e-158	489
WP_032495379.1	ARO:3003197	0.889	263	29	0	1	263	1	263	1.897e-158	489
WP_032495443.1	ARO:3003923	0.922	1050	82	0	1	1050	1	1050	0.0	2026
WP_032495443.1	ARO:3000804	0.594	1047	423	0	1	1042	1	1047	0.0	1201
WP_032495443.1	ARO:3003010	0.59	1026	419	0	1	1024	1	1026	0.0	1169
WP_032495491.1	ARO:3001991	0.818	291	53	0	1	291	1	291	1.047e-158	491
WP_032495491.1	ARO:3001890	0.815	291	54	0	1	291	1	291	5.061e-158	489
WP_032495491.1	ARO:3001899	0.814	291	54	0	1	291	1	291	6.936e-158	489
WP_032495492.1	ARO:3001873	0.817	291	53	0	1	291	1	291	1.967e-158	490
WP_032495492.1	ARO:3001899	0.815	291	54	0	1	291	1	291	3.693e-158	490
WP_032495492.1	ARO:3001929	0.813	291	54	0	1	291	1	291	1.303e-157	488
WP_032579291.1	ARO:3003559	0.964	300	11	0	1	300	1	300	5.38e-200	611
WP_032579291.1	ARO:3002999	0.464	291	154	0	8	296	6	296	5.685e-74	247
WP_032579291.1	ARO:3003204	0.457	269	146	0	27	295	36	304	4.4119999999999995e-66	224
WP_032608349.1	ARO:3001845	0.968	381	12	0	1	381	1	381	1.634e-256	779
WP_032608349.1	ARO:3001841	0.966	381	13	0	1	381	1	381	7.897e-256	777
WP_032608349.1	ARO:3001851	0.966	381	13	0	1	381	1	381	1.082e-255	776
WP_032625176.1	ARO:3001839	0.97	381	11	0	1	381	1	381	4.633e-257	780
WP_032625176.1	ARO:3001836	0.968	381	12	0	1	381	1	381	1.634e-256	779
WP_032625176.1	ARO:3001828	0.968	381	12	0	1	381	1	381	2.239e-256	778
WP_032634099.1	ARO:3000860	0.955	251	11	0	1	251	1	251	1.3999999999999999e-164	506
WP_032634099.1	ARO:3000859	0.821	250	45	0	1	250	1	250	3.0669999999999997e-136	424
WP_032634099.1	ARO:3003198	0.682	250	79	0	1	250	1	250	1.225e-107	342
WP_032644152.1	ARO:3001825	0.941	381	22	0	1	381	1	381	6.826e-248	754
WP_032644152.1	ARO:3001823	0.939	380	23	0	1	380	2	381	8.488e-247	751
WP_032644152.1	ARO:3001849	0.938	381	24	0	1	381	1	381	6.194000000000001e-247	751
WP_032652275.1	ARO:3001838	0.974	381	10	0	1	381	1	381	1.9830000000000002e-258	784
WP_032652275.1	ARO:3001853	0.973	381	10	0	1	381	1	381	5.105e-258	783
WP_032652275.1	ARO:3001830	0.973	381	10	0	1	381	1	381	5.105e-258	783
WP_032696109.1	ARO:3001032	0.722	284	79	0	1	284	3	286	3.636e-132	415
WP_032696109.1	ARO:3000926	0.721	284	79	0	1	284	3	286	4.982e-132	414
WP_032696109.1	ARO:3002438	0.719	284	80	0	1	284	1	284	1.2810000000000002e-131	413
WP_032699754.1	ARO:3001032	0.726	284	78	0	1	284	3	286	4.011e-133	417
WP_032699754.1	ARO:3000926	0.725	284	78	0	1	284	3	286	5.4959999999999995e-133	417
WP_032699754.1	ARO:3002452	0.724	284	78	0	1	284	1	284	1.032e-132	416
WP_032879257.1	ARO:3001757	0.855	278	40	0	1	278	3	280	6.332000000000001e-160	494
WP_032879257.1	ARO:3001742	0.835	278	46	0	1	278	1	278	2.8510000000000003e-155	481
WP_032879257.1	ARO:3005327	0.833	278	46	0	1	278	3	280	7.338e-155	479
WP_032948363.1	ARO:3002126	0.979	381	8	0	1	381	1	381	8.490999999999999e-260	788
WP_032948363.1	ARO:3002059	0.97	381	11	0	1	381	1	381	3.3809999999999996e-257	781
WP_032948363.1	ARO:3002129	0.969	381	12	0	1	381	1	381	6.348999999999999e-257	780
WP_032974004.1	ARO:3005150	0.713	349	100	0	27	375	33	381	9.273e-161	502
WP_032974004.1	ARO:3002494	0.679	373	119	0	3	375	5	377	5.463000000000001e-162	505
WP_032974004.1	ARO:3002493	0.673	373	122	0	3	375	5	377	2.383e-160	501
WP_033487869.1	ARO:3001852	0.976	381	9	0	1	381	1	381	7.707e-259	785
WP_033487869.1	ARO:3001855	0.974	381	10	0	1	381	1	381	1.9830000000000002e-258	784
WP_033487869.1	ARO:3001853	0.974	381	10	0	1	381	1	381	2.7180000000000003e-258	784
WP_033502167.1	ARO:3004617	0.968	383	12	0	1	383	1	383	5.606e-258	783
WP_033502167.1	ARO:3004633	0.967	383	13	0	1	383	1	383	1.977e-257	781
WP_033502167.1	ARO:3004634	0.966	383	13	0	1	383	1	383	3.713e-257	781
WP_033642964.1	ARO:3002494	0.945	378	21	0	1	378	1	378	3.93e-247	751
WP_033642964.1	ARO:3002493	0.935	378	25	0	1	378	1	378	5.516e-244	742
WP_033642964.1	ARO:3005150	0.647	376	131	0	5	377	6	381	1.84e-153	481
WP_034081711.1	ARO:3001796	0.985	262	4	0	1	262	1	262	1.354e-178	547
WP_034081711.1	ARO:3005138	0.982	262	5	0	1	262	1	262	6.548e-178	545
WP_034081711.1	ARO:3005130	0.98	262	5	0	1	262	1	262	2.311e-177	543
WP_034169413.1	ARO:3003689	0.956	540	24	0	1	540	2	541	0.0	1086
WP_034169413.1	ARO:3004514	0.955	540	24	0	1	540	2	541	0.0	1086
WP_034169413.1	ARO:3004507	0.955	540	24	0	1	540	2	541	0.0	1085
WP_034845394.1	ARO:3004213	0.974	290	8	0	1	290	1	290	1.516e-195	597
WP_034845394.1	ARO:3000850	0.973	290	8	0	1	290	1	290	2.848e-195	597
WP_034845394.1	ARO:3004804	0.952	290	14	0	1	290	1	290	3.3089999999999996e-190	582
WP_034848068.1	ARO:3000579	0.941	248	15	0	1	248	2	249	1.0330000000000001e-159	492
WP_034848068.1	ARO:3000840	0.604	221	87	0	21	240	19	239	6.1049999999999996e-80	261
WP_034848068.1	ARO:3003715	0.566	239	102	0	1	239	1	235	8.362e-80	261
WP_034866180.1	ARO:3004802	0.907	290	27	0	1	290	1	290	2.157e-179	551
WP_034866180.1	ARO:3004816	0.903	290	28	0	1	290	1	290	1.429e-178	548
WP_034866180.1	ARO:3004804	0.901	290	29	0	1	290	1	290	5.042e-178	547
WP_038415208.1	ARO:3002804	0.968	141	4	0	1	141	1	141	8.976e-92	289
WP_038415208.1	ARO:3005162	0.834	136	22	0	1	136	1	136	2.92e-73	236
WP_038415208.1	ARO:3004113	0.834	136	22	0	1	136	1	136	2.92e-73	236
WP_038435619.1	ARO:3003923	0.92	1050	84	0	1	1050	1	1050	0.0	2021
WP_038435619.1	ARO:3000804	0.595	1047	422	0	1	1042	1	1047	0.0	1204
WP_038435619.1	ARO:3003010	0.59	1026	419	0	1	1024	1	1026	0.0	1169
WP_039039919.1	ARO:3004509	0.957	540	23	0	1	540	1	540	0.0	1088
WP_039039919.1	ARO:3004662	0.955	540	24	0	1	540	1	540	0.0	1086
WP_039039919.1	ARO:3004503	0.954	540	25	0	1	540	1	540	0.0	1084
WP_039098799.1	ARO:3005037	0.95	383	19	0	1	383	1	383	4.293e-252	766
WP_039098799.1	ARO:3003883	0.949	383	19	0	1	383	1	383	8.062e-252	765
WP_039098799.1	ARO:3003848	0.947	383	20	0	1	383	1	383	3.896e-251	763
WP_039110076.1	ARO:3002584	0.925	133	10	0	3	135	2	133	1.296e-81	260
WP_039110076.1	ARO:3002583	0.914	133	11	0	3	135	2	133	2.223e-80	256
WP_039110076.1	ARO:3002599	0.584	127	52	0	6	132	5	130	5.629e-42	146
WP_039189232.1	ARO:3001819	0.956	386	17	0	5	390	1	386	4.673e-256	778
WP_039189232.1	ARO:3001815	0.956	386	17	0	5	390	1	386	6.404000000000001e-256	777
WP_039189232.1	ARO:3001818	0.953	386	18	0	5	390	1	386	5.811e-255	775
WP_039211240.1	ARO:3004618	0.96	383	15	0	1	383	1	383	3.058e-255	775
WP_039211240.1	ARO:3003868	0.956	383	17	0	1	383	1	383	3.804e-254	772
WP_039211240.1	ARO:3003852	0.955	383	17	0	1	383	1	383	9.789e-254	771
WP_039213353.1	ARO:3004634	0.955	384	17	0	1	384	1	383	1.5489999999999999e-254	773
WP_039213353.1	ARO:3004632	0.953	384	18	0	1	384	1	383	7.485e-254	771
WP_039213353.1	ARO:3004633	0.953	384	18	0	1	384	1	383	7.485e-254	771
WP_039246976.1	ARO:3004493	0.919	383	31	0	1	383	1	383	2.2269999999999998e-242	738
WP_039246976.1	ARO:3003849	0.915	383	32	0	1	383	1	383	5.2e-241	734
WP_039246976.1	ARO:3005037	0.914	383	33	0	1	383	1	383	7.126e-241	734
WP_039258389.1	ARO:3004617	0.966	383	13	0	1	383	1	383	2.7089999999999997e-257	781
WP_039258389.1	ARO:3004633	0.965	383	13	0	1	383	1	383	9.555e-257	779
WP_039258389.1	ARO:3003878	0.965	383	13	0	1	383	1	383	9.555e-257	779
WP_039270258.1	ARO:3004617	0.968	383	12	0	1	383	1	383	1.053e-257	782
WP_039270258.1	ARO:3004633	0.966	383	13	0	1	383	1	383	3.713e-257	781
WP_039270258.1	ARO:3004634	0.965	383	13	0	1	383	1	383	6.972e-257	780
WP_040068451.1	ARO:3001407	0.952	263	13	0	1	263	1	263	4.052e-172	528
WP_040068451.1	ARO:3004837	0.934	262	17	0	1	262	1	262	1.831e-167	515
WP_040068451.1	ARO:3003115	0.812	263	49	0	1	263	1	263	9.956e-142	441
WP_040117106.1	ARO:3001838	0.968	381	12	0	1	381	1	381	1.634e-256	779
WP_040117106.1	ARO:3001830	0.967	381	13	0	1	381	1	381	4.205e-256	777
WP_040117106.1	ARO:3001852	0.965	381	13	0	1	381	1	381	1.483e-255	776
WP_040224644.1	ARO:3003923	0.923	1050	81	0	1	1050	1	1050	0.0	2027
WP_040224644.1	ARO:3000804	0.596	1047	421	0	1	1042	1	1047	0.0	1206
WP_040224644.1	ARO:3003010	0.591	1026	418	0	1	1024	1	1026	0.0	1172
WP_041079981.1	ARO:3003971	0.807	243	47	0	1	243	1	243	1.4820000000000002e-129	404
WP_041079981.1	ARO:3003205	0.735	243	64	0	1	243	1	243	3.49e-115	363
WP_041079981.1	ARO:3004094	0.719	243	68	0	1	243	1	243	6.717e-112	353
WP_041258349.1	ARO:3004559	0.492	217	108	0	27	243	25	237	1.6880000000000002e-58	199
WP_041258349.1	ARO:3002878	0.485	216	109	0	27	242	45	256	7.28e-57	195
WP_041258349.1	ARO:3003715	0.44	227	124	0	17	243	13	235	7.917e-52	180
WP_041385949.1	ARO:3002385	0.449	254	138	0	49	300	28	281	5.793e-60	207
WP_041385949.1	ARO:3002386	0.446	254	139	0	49	300	28	281	2.019e-59	205
WP_041385949.1	ARO:3002387	0.443	254	140	0	49	300	28	281	7.038e-59	203
WP_041449074.1	ARO:3000578	0.402	235	139	0	8	242	6	239	1.055e-46	166
WP_041449074.1	ARO:3004189	0.391	208	125	0	36	243	50	256	1.937e-38	141
WP_041449074.1	ARO:3002878	0.378	208	128	0	36	243	50	256	2.81e-36	135
WP_041550454.1	ARO:3002594	0.914	184	16	0	1	184	1	184	4.371e-113	353
WP_041550454.1	ARO:3002586	0.876	184	23	0	1	184	1	184	2.4839999999999998e-107	337
WP_041550454.1	ARO:3002596	0.839	182	29	0	1	182	1	182	1.284e-100	317
WP_041881964.1	ARO:3003204	0.577	277	117	0	22	298	28	304	1.859e-95	309
WP_041881964.1	ARO:3003202	0.566	291	125	0	10	298	19	309	3.466e-98	317
WP_041881964.1	ARO:3004766	0.526	284	134	0	14	297	6	289	2.562e-86	283
WP_041884311.1	ARO:3002511	0.722	269	75	0	17	285	18	286	1.105e-124	393
WP_041884311.1	ARO:3003670	0.713	269	77	0	20	288	14	282	9.069e-123	387
WP_041884311.1	ARO:3003717	0.631	281	102	0	8	288	5	282	1.203e-109	349
WP_042764055.1	ARO:3003174	0.953	283	13	0	1	283	1	283	7.842e-186	569
WP_042764055.1	ARO:3003150	0.952	283	14	0	1	283	1	283	2.019e-185	568
WP_042764055.1	ARO:3003175	0.951	283	14	0	1	283	1	283	2.7669999999999998e-185	567
WP_042771632.1	ARO:3003174	0.956	283	12	0	1	283	1	283	1.622e-186	571
WP_042771632.1	ARO:3003150	0.955	283	13	0	1	283	1	283	4.175e-186	570
WP_042771632.1	ARO:3003175	0.954	283	13	0	1	283	1	283	5.722e-186	569
WP_042862943.1	ARO:3002694	0.929	419	30	0	1	419	1	419	7.036999999999999e-269	816
WP_042862943.1	ARO:3002695	0.92	419	33	0	1	419	1	419	5.254e-266	808
WP_042862943.1	ARO:3002696	0.917	419	35	0	1	419	1	419	4.7660000000000003e-265	805
WP_043083525.1	ARO:3005292	0.967	397	13	0	1	397	1	397	3.9009999999999995e-267	810
WP_043083525.1	ARO:3005132	0.966	397	13	0	1	397	1	397	1.004e-266	809
WP_043083525.1	ARO:3005137	0.965	397	14	0	1	397	1	397	1.376e-266	809
WP_043104614.1	ARO:3005128	0.966	397	13	0	1	397	1	397	1.004e-266	809
WP_043104614.1	ARO:3005295	0.965	397	14	0	1	397	1	397	2.5829999999999998e-266	808
WP_043104614.1	ARO:3005038	0.963	397	15	0	1	397	1	397	9.11e-266	806
WP_043155783.1	ARO:3002189	0.932	383	26	0	1	383	1	383	1.75e-246	750
WP_043155783.1	ARO:3002185	0.927	383	28	0	1	383	1	383	5.599e-245	745
WP_043155783.1	ARO:3002188	0.927	383	28	0	1	383	1	383	5.599e-245	745
WP_043592266.1	ARO:3005369	0.68	288	92	0	1	288	3	290	2.97e-124	392
WP_043592266.1	ARO:3005364	0.677	288	93	0	1	288	3	290	1.046e-123	390
WP_043592266.1	ARO:3005376	0.676	288	93	0	1	288	3	290	1.964e-123	389
WP_043629745.1	ARO:3002326	0.747	290	73	0	1	290	1	290	2.7259999999999997e-141	441
WP_043629745.1	ARO:3002327	0.747	290	73	0	1	290	1	290	3.735e-141	441
WP_043629745.1	ARO:3002312	0.744	290	74	0	1	290	1	290	1.317e-140	439
WP_043942497.1	ARO:3000848	0.559	241	105	0	1	241	1	240	3.123e-79	259
WP_043942497.1	ARO:3004105	0.552	235	104	0	8	241	5	239	1.114e-75	249
WP_043942497.1	ARO:3004106	0.55	235	105	0	8	241	5	239	2.09e-75	248
WP_044403015.1	ARO:3000582	0.656	268	92	0	19	286	26	293	7.711e-110	350
WP_044403015.1	ARO:3000851	0.409	263	148	0	35	285	40	302	2.341e-54	189
WP_044403015.1	ARO:3000856	0.398	254	149	0	36	283	34	287	6.9500000000000005e-50	176
WP_044597278.1	ARO:3002171	0.965	381	13	0	1	381	1	381	1.483e-255	776
WP_044597278.1	ARO:3002176	0.965	381	13	0	1	381	1	381	2.032e-255	775
WP_044597278.1	ARO:3002166	0.961	381	15	0	1	381	1	381	3.464e-254	772
WP_044600959.1	ARO:3003606	0.947	257	14	0	1	257	1	257	4.6499999999999996e-167	513
WP_044600959.1	ARO:3003607	0.947	257	14	0	1	257	1	257	4.6499999999999996e-167	513
WP_044600959.1	ARO:3003608	0.946	257	14	0	1	257	1	257	8.736e-167	512
WP_044718369.1	ARO:3004617	0.968	383	12	0	1	383	1	383	5.606e-258	783
WP_044718369.1	ARO:3004633	0.967	383	13	0	1	383	1	383	1.977e-257	781
WP_044718369.1	ARO:3004620	0.965	383	13	0	1	383	1	383	6.972e-257	780
WP_044735234.1	ARO:3002713	0.997	218	1	0	1	218	1	218	6.393e-150	462
WP_044735234.1	ARO:3002711	0.995	218	1	0	1	218	1	218	1.647e-149	460
WP_044735234.1	ARO:3002707	0.994	218	1	0	1	218	1	218	2.257e-149	460
WP_044779552.1	ARO:3003603	0.934	245	16	0	1	245	1	245	2.87e-156	482
WP_044779552.1	ARO:3003602	0.932	249	17	0	1	249	1	249	1.849e-158	488
WP_044779552.1	ARO:3003605	0.867	249	33	0	1	249	1	249	2.5769999999999998e-145	450
WP_045183849.1	ARO:3004802	0.903	290	28	0	1	290	1	290	1.429e-178	548
WP_045183849.1	ARO:3004816	0.9	290	29	0	1	290	1	290	9.47e-178	546
WP_045183849.1	ARO:3004804	0.897	290	30	0	1	290	1	290	3.341e-177	544
WP_045261282.1	ARO:3001849	0.938	381	24	0	1	381	1	381	4.5200000000000003e-247	751
WP_045261282.1	ARO:3001825	0.937	381	24	0	1	381	1	381	8.488e-247	751
WP_045261282.1	ARO:3003655	0.929	381	27	0	1	381	1	381	2.465e-244	743
WP_045269678.1	ARO:3001848	0.974	381	10	0	1	381	1	381	1.9830000000000002e-258	784
WP_045269678.1	ARO:3001826	0.964	380	14	0	1	380	1	380	1.845e-254	773
WP_045269678.1	ARO:3001825	0.932	381	26	0	1	381	1	381	5.101e-245	745
WP_045286607.1	ARO:3004745	0.928	381	27	0	1	381	1	381	8.692e-244	742
WP_045286607.1	ARO:3002175	0.927	381	28	0	1	381	1	381	1.6319999999999998e-243	741
WP_045286607.1	ARO:3002166	0.924	381	29	0	1	381	1	381	1.481e-242	738
WP_045295573.1	ARO:3004777	0.963	381	14	0	1	381	1	381	5.23e-255	774
WP_045295573.1	ARO:3004745	0.891	381	41	0	1	381	1	381	2.705e-232	709
WP_045295573.1	ARO:3002181	0.889	381	42	0	1	381	1	381	1.307e-231	707
WP_045309142.1	ARO:3001828	0.973	381	10	0	1	381	1	381	3.7250000000000004e-258	783
WP_045309142.1	ARO:3001839	0.972	381	11	0	1	381	1	381	9.586e-258	782
WP_045309142.1	ARO:3001836	0.971	381	11	0	1	381	1	381	1.8e-257	781
WP_045328874.1	ARO:3001838	0.974	381	10	0	1	381	1	381	1.9830000000000002e-258	784
WP_045328874.1	ARO:3001853	0.973	381	10	0	1	381	1	381	5.105e-258	783
WP_045328874.1	ARO:3001830	0.973	381	10	0	1	381	1	381	5.105e-258	783
WP_045331469.1	ARO:3001825	0.943	381	22	0	1	381	1	381	1.4119999999999999e-248	756
WP_045331469.1	ARO:3001849	0.941	381	22	0	1	381	1	381	4.981e-248	754
WP_045331469.1	ARO:3001823	0.939	380	23	0	1	380	2	381	8.488e-247	751
WP_045331818.1	ARO:3001841	0.971	381	11	0	1	381	1	381	2.467e-257	781
WP_045331818.1	ARO:3001851	0.97	381	11	0	1	381	1	381	4.633e-257	780
WP_045331818.1	ARO:3001845	0.969	381	12	0	1	381	1	381	6.348999999999999e-257	780
WP_045337464.1	ARO:3001841	0.968	381	12	0	1	381	1	381	1.634e-256	779
WP_045337464.1	ARO:3001851	0.967	381	13	0	1	381	1	381	3.0690000000000004e-256	778
WP_045337464.1	ARO:3001845	0.967	381	13	0	1	381	1	381	4.205e-256	777
WP_045340466.1	ARO:3001838	0.976	381	9	0	1	381	1	381	7.707e-259	785
WP_045340466.1	ARO:3001853	0.974	381	10	0	1	381	1	381	1.9830000000000002e-258	784
WP_045340466.1	ARO:3001830	0.974	381	10	0	1	381	1	381	1.9830000000000002e-258	784
WP_045347148.1	ARO:3001850	0.968	381	12	0	1	381	1	381	2.239e-256	778
WP_045347148.1	ARO:3001841	0.962	381	14	0	1	381	1	381	1.845e-254	773
WP_045347148.1	ARO:3001845	0.96	381	15	0	1	381	1	381	4.747e-254	771
WP_045354584.1	ARO:3002170	0.966	381	13	0	1	381	1	381	7.897e-256	777
WP_045354584.1	ARO:3002175	0.965	381	13	0	1	381	1	381	2.032e-255	775
WP_045354584.1	ARO:3002166	0.964	381	14	0	1	381	1	381	2.785e-255	775
WP_045372339.1	ARO:3002176	0.969	381	12	0	1	381	1	381	8.700999999999999e-257	779
WP_045372339.1	ARO:3002178	0.968	381	12	0	1	381	1	381	1.634e-256	779
WP_045372339.1	ARO:3002174	0.966	381	13	0	1	381	1	381	1.082e-255	776
WP_045409557.1	ARO:3002181	0.968	381	12	0	1	381	1	381	1.634e-256	779
WP_045409557.1	ARO:3002170	0.968	381	12	0	1	381	1	381	1.634e-256	779
WP_045409557.1	ARO:3002166	0.966	381	13	0	1	381	1	381	5.763e-256	777
WP_045890872.1	ARO:3002573	0.71	183	53	0	1	183	1	183	7.188e-82	263
WP_045890872.1	ARO:3002545	0.682	183	58	0	1	183	1	183	1.267e-77	251
WP_045890872.1	ARO:3002575	0.681	183	58	0	1	183	1	183	1.736e-77	251
WP_045895620.1	ARO:3001841	0.967	381	13	0	1	381	1	381	4.205e-256	777
WP_045895620.1	ARO:3001851	0.966	381	13	0	1	381	1	381	7.897e-256	777
WP_045895620.1	ARO:3001845	0.966	381	13	0	1	381	1	381	1.082e-255	776
WP_045899678.1	ARO:3002862	0.826	157	27	0	1	157	1	157	1.891e-84	269
WP_045899678.1	ARO:3002860	0.823	157	28	0	1	157	1	157	4.875e-84	268
WP_045899678.1	ARO:3004555	0.813	157	29	0	1	157	1	157	8.349e-83	265
WP_046095284.1	ARO:3004699	0.395	54	32	0	78	131	107	160	2.809e-05	40
WP_046095284.1	ARO:3002567	0.294	77	48	0	43	111	35	111	0.0002344	37
WP_046095284.1	ARO:3002549	0.243	120	86	0	34	148	26	145	1.128e-05	41
WP_046887417.1	ARO:3004777	0.94	381	23	0	1	381	1	381	1.282e-247	753
WP_046887417.1	ARO:3002175	0.893	381	41	0	1	381	1	381	5.599e-233	711
WP_046887417.1	ARO:3002181	0.892	381	41	0	1	381	1	381	1.441e-232	709
WP_047034183.1	ARO:3004804	0.958	290	12	0	1	290	1	290	1.033e-191	586
WP_047034183.1	ARO:3004802	0.958	290	12	0	1	290	1	290	1.4150000000000002e-191	586
WP_047034183.1	ARO:3004816	0.952	290	14	0	1	290	1	290	2.4149999999999997e-190	582
WP_047052637.1	ARO:3001838	0.963	381	14	0	1	381	1	381	9.822e-255	773
WP_047052637.1	ARO:3001830	0.961	381	15	0	1	381	1	381	2.528e-254	772
WP_047052637.1	ARO:3001852	0.959	381	16	0	1	381	1	381	8.914999999999999e-254	771
WP_047364854.1	ARO:3001838	0.975	381	9	0	1	381	1	381	1.0560000000000001e-258	785
WP_047364854.1	ARO:3001853	0.974	381	10	0	1	381	1	381	2.7180000000000003e-258	784
WP_047364854.1	ARO:3001830	0.974	381	10	0	1	381	1	381	2.7180000000000003e-258	784
WP_047480628.1	ARO:3001685	0.957	274	12	0	1	274	1	274	1.537e-180	553
WP_047480628.1	ARO:3001612	0.955	274	12	0	1	274	1	274	3.958e-180	552
WP_047480628.1	ARO:3001526	0.954	274	13	0	1	274	1	274	5.4240000000000005e-180	552
WP_047481394.1	ARO:3003848	0.969	383	12	0	1	383	1	383	2.9850000000000003e-258	784
WP_047481394.1	ARO:3003883	0.967	383	13	0	1	383	1	383	1.977e-257	781
WP_047481394.1	ARO:3003849	0.964	383	14	0	1	383	1	383	1.7940000000000003e-256	779
WP_047567658.1	ARO:3002494	0.967	378	12	0	1	378	1	378	4.125e-254	771
WP_047567658.1	ARO:3002493	0.954	378	17	0	1	378	1	378	3.836e-250	760
WP_047567658.1	ARO:3005150	0.641	376	134	0	5	377	6	381	1.098e-151	476
WP_047664983.1	ARO:3002438	0.722	284	79	0	1	284	1	284	2.654e-132	415
WP_047664983.1	ARO:3002452	0.722	284	79	0	1	284	1	284	3.636e-132	415
WP_047664983.1	ARO:3002437	0.721	284	79	0	1	284	1	284	4.982e-132	414
WP_047693838.1	ARO:3003922	0.923	391	30	0	1	391	1	391	8.744999999999999e-249	757
WP_047693838.1	ARO:3000803	0.464	374	197	0	17	390	14	382	2.223e-96	316
WP_047693838.1	ARO:3000778	0.431	367	205	0	21	387	23	383	1.971e-84	282
WP_047706904.1	ARO:3003174	0.952	283	14	0	1	283	1	283	2.019e-185	568
WP_047706904.1	ARO:3003150	0.95	283	14	0	1	283	1	283	5.1979999999999996e-185	567
WP_047706904.1	ARO:3003175	0.949	283	14	0	1	283	1	283	7.124e-185	566
WP_047726486.1	ARO:3001838	0.973	381	10	0	1	381	1	381	3.7250000000000004e-258	783
WP_047726486.1	ARO:3001853	0.972	381	11	0	1	381	1	381	9.586e-258	782
WP_047726486.1	ARO:3001830	0.972	381	11	0	1	381	1	381	9.586e-258	782
WP_048209719.1	ARO:3001841	0.973	381	10	0	1	381	1	381	6.995e-258	782
WP_048209719.1	ARO:3001851	0.972	381	11	0	1	381	1	381	1.3139999999999999e-257	782
WP_048209719.1	ARO:3001845	0.971	381	11	0	1	381	1	381	1.8e-257	781
WP_048236419.1	ARO:3002727	0.984	214	3	0	1	214	13	226	8.475e-145	447
WP_048236419.1	ARO:3002764	0.981	214	4	0	1	214	13	226	2.992e-144	445
WP_048236419.1	ARO:3002746	0.973	214	6	0	1	214	13	226	9.611000000000001e-143	441
WP_048266647.1	ARO:3000860	0.949	251	13	0	1	251	1	251	2.3910000000000002e-163	502
WP_048266647.1	ARO:3000859	0.821	250	45	0	1	250	1	250	3.0669999999999997e-136	424
WP_048266647.1	ARO:3003198	0.68	250	80	0	1	250	1	250	3.151e-107	340
WP_048324114.1	ARO:3002452	0.939	286	17	0	1	286	1	286	2.1120000000000003e-184	565
WP_048324114.1	ARO:3002438	0.939	286	17	0	1	286	1	286	2.1120000000000003e-184	565
WP_048324114.1	ARO:3002450	0.936	286	18	0	1	286	1	286	7.450000000000001e-184	563
WP_049003700.1	ARO:3002451	0.936	286	18	0	1	286	1	286	1.021e-183	563
WP_049003700.1	ARO:3002440	0.935	286	19	0	1	286	1	286	1.918e-183	562
WP_049003700.1	ARO:3002441	0.933	286	19	0	1	286	1	286	4.938e-183	561
WP_049037557.1	ARO:3004816	0.97	290	9	0	1	290	1	290	1.888e-194	594
WP_049037557.1	ARO:3004802	0.969	290	9	0	1	290	1	290	2.5870000000000002e-194	594
WP_049037557.1	ARO:3004815	0.968	290	9	0	1	290	1	290	4.8600000000000004e-194	593
WP_049058560.1	ARO:3001609	0.973	275	7	0	1	275	1	275	6.7e-185	566
WP_049058560.1	ARO:3003615	0.886	274	31	0	1	274	1	274	1.675e-164	507
WP_049058560.1	ARO:3003613	0.876	274	34	0	1	274	1	274	2.595e-162	501
